id;name;geoid;geoname;value;datetime
600;Precio mercado SPOT Diario España;3;España;207;2022-01-11T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;206.8;2022-01-11T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;206.8;2022-01-11T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;212;2022-01-11T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;242.47;2022-01-11T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;260;2022-01-11T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;261.97;2022-01-11T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;262.66;2022-01-11T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;245;2022-01-11T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;227.47;2022-01-11T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;211.63;2022-01-11T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;196.65;2022-01-12T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;187.1;2022-01-12T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;184.27;2022-01-12T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;179.58;2022-01-12T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;178.33;2022-01-12T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;190.14;2022-01-12T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;185.22;2022-01-12T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;200.22;2022-01-12T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;217.15;2022-01-12T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;205.41;2022-01-12T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;199.7;2022-01-12T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;196.66;2022-01-12T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;196.95;2022-01-12T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;197.42;2022-01-12T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;197.42;2022-01-12T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;199.6;2022-01-12T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;200.2;2022-01-12T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;227.49;2022-01-12T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;255;2022-01-12T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;261.38;2022-01-12T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;253.1;2022-01-12T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;222.79;2022-01-12T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;213.64;2022-01-12T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;200.22;2022-01-12T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;190;2022-01-13T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;188.72;2022-01-13T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;187.87;2022-01-13T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;182.88;2022-01-13T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;186.65;2022-01-13T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;187.42;2022-01-13T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;192.93;2022-01-13T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;220.14;2022-01-13T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;226.75;2022-01-13T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;226.75;2022-01-13T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;220.25;2022-01-13T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;216.35;2022-01-13T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;213.93;2022-01-13T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;213.93;2022-01-13T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;213.75;2022-01-13T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;213.89;2022-01-13T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;220.14;2022-01-13T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;229.57;2022-01-13T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;259.45;2022-01-13T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;262.95;2022-01-13T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;252.46;2022-01-13T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;230.1;2022-01-13T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;217.65;2022-01-13T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;207.99;2022-01-13T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;205;2022-01-14T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;199.96;2022-01-14T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;196.42;2022-01-14T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;192.77;2022-01-14T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;192.43;2022-01-14T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;197.6;2022-01-14T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;206.26;2022-01-14T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;205.2;2022-01-14T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;209.07;2022-01-14T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;207.8;2022-01-14T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;199.99;2022-01-14T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;182.52;2022-01-14T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;180.3;2022-01-14T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;180.66;2022-01-14T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;180.3;2022-01-14T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;182.52;2022-01-14T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;200.34;2022-01-14T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;209.07;2022-01-14T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;225.61;2022-01-14T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;233.65;2022-01-14T19:00:00+01:00
